'Index Name', 'Run', 'Phase', 'Population', 'Load Elapsed', 'COMPLETE Elapsed', 'COMPLETE Count', 'HIGHCARD Elapsed', 'HIGHCARD Count', 'LOWCARD Elapsed', 'LOWCARD Count'
'BF-Trie8','Reference', 0,'Query',100000,177261111,0.088301182,23764,3.3235146650000003,2507517,9.071727832,14508171
'BF-Trie8','Reference', 0,'Delete',100000,177261111,5.16305E-4,112,2.6425200000000003E-4,2,2.3712400000000002E-4,2
'BF-Trie8','Reference', 1,'Query',100000,96082905,0.074713787,23764,3.2117997650000003,2507517,8.19100761,14508171
'BF-Trie8','Reference', 1,'Delete',100000,96082905,8.443490000000001E-4,112,2.13665E-4,2,2.31219E-4,2
'BF-Trie8','Reference', 2,'Query',100000,94109337,0.055234796,23764,3.226995966,2507517,8.60440326,14508171
'BF-Trie8','Reference', 2,'Delete',100000,94109337,3.5611800000000005E-4,112,1.1657900000000001E-4,2,2.1583500000000002E-4,2
'BF-Trie8','Reference', 3,'Query',100000,95169723,0.055388829,23764,3.21696274,2507517,8.131935853,14508171
'BF-Trie8','Reference', 3,'Delete',100000,95169723,3.77056E-4,112,1.13573E-4,2,7.620100000000001E-5,2
'BF-Trie8','Reference', 4,'Query',100000,232507467,0.056590088000000004,23764,3.2123889790000004,2507517,8.171431279,14508171
'BF-Trie8','Reference', 4,'Delete',100000,232507467,3.51323E-4,112,1.12399E-4,2,6.1503E-5,2
'BF-Trie8','Reference', 0,'Query',1000000,3492994560,0.5651512980000001,212576,24.114893029,13013419,88.076769004,120373308
'BF-Trie8','Reference', 0,'Delete',1000000,3492994560,0.0021014740000000003,1000,1.9445600000000002E-4,13,1.1622200000000001E-4,21
'BF-Trie8','Reference', 1,'Query',1000000,2621686902,0.495537728,212576,22.808653120000002,13013419,86.098838789,120373308
'BF-Trie8','Reference', 1,'Delete',1000000,2621686902,0.001965152,1000,1.9017300000000002E-4,13,1.20062E-4,21
'BF-Trie8','Reference', 2,'Query',1000000,2569490702,0.5245150550000001,212576,23.839183364,13013419,86.95711902400001,120373308
'BF-Trie8','Reference', 2,'Delete',1000000,2569490702,0.001965416,1000,1.89225E-4,13,1.1487200000000001E-4,21
'BF-Trie8','Reference', 3,'Query',1000000,2431957108,0.47210304500000005,212576,22.436608335000003,13013419,86.65453790500001,120373308
'BF-Trie8','Reference', 3,'Delete',1000000,2431957108,0.001954261,1000,1.9233700000000003E-4,13,1.1015700000000001E-4,21
'BF-Trie8','Reference', 4,'Query',1000000,2526900961,0.39447025900000005,212576,22.536250289,13013419,85.98392682400001,120373308
'BF-Trie8','Reference', 4,'Delete',1000000,2526900961,0.009197402,1000,1.9771800000000002E-4,13,1.19517E-4,21
'Bloofi','Reference', 0,'Query',100,31956701,0.021249213000000003,3,0.007851651000000001,1918,0.005307597000000001,6036
'Bloofi','Reference', 0,'Delete',100,31956701,0.011615679,1,0.021454138,0,0.004901372,0
'Bloofi','Reference', 1,'Query',100,11747603,0.011366456,3,0.005520528,1918,0.0045906720000000005,6036
'Bloofi','Reference', 1,'Delete',100,11747603,0.011448826,1,0.00810026,0,0.004817984,0
'Bloofi','Reference', 2,'Query',100,5493280,0.008527987,3,0.004748400000000001,1918,0.006335848000000001,6036
'Bloofi','Reference', 2,'Delete',100,5493280,0.013172441,1,0.015210661,0,0.004858216,0
'Bloofi','Reference', 3,'Query',100,3019464,0.00916435,3,0.0047241720000000004,1918,0.002448551,6036
'Bloofi','Reference', 3,'Delete',100,3019464,0.010491163000000001,1,0.007881500000000001,0,0.005628639,0
'Bloofi','Reference', 4,'Query',100,4710996,0.00864019,3,0.004726758,1918,0.002368488,6036
'Bloofi','Reference', 4,'Delete',100,4710996,0.010913840000000001,1,0.004662797000000001,0,0.004885118,0
'Bloofi','Reference', 0,'Query',1000,16177167,0.027551168,22,0.037314156,22278,0.019013942000000002,59685
'Bloofi','Reference', 0,'Delete',1000,16177167,0.017726618,3,0.038392661,0,0.042972286000000005,0
'Bloofi','Reference', 1,'Query',1000,13544633,0.027859729000000003,22,0.041469876,22278,0.019161288000000002,59685
'Bloofi','Reference', 1,'Delete',1000,13544633,0.017827861,3,0.038703297000000005,0,0.041569237,0
'Bloofi','Reference', 2,'Query',1000,8642439,0.027361891000000003,22,0.036148231,22278,0.024096277000000003,59685
